car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
CAR_691,BMW,Model_B,2018,123831,Petrol,Automatic,12,100,25932.9
CAR_692,Honda,Model_H,2024,103775,Electric,Manual,5,100,10648.5
CAR_693,Toyota,Model_T,2017,93113,Hybrid,Automatic,10,100,5000.0
CAR_694,Toyota,Model_T,2021,88207,Petrol,Manual,2,100,5482.299999999999
CAR_695,Tesla,Model_T,2018,9106,Hybrid,Manual,3,100,39014.4
CAR_696,Mercedes,Model_M,2012,6347,Petrol,Manual,9,100,24951.3
CAR_697,Mercedes,Model_M,2018,33661,Electric,Automatic,4,100,34003.9
CAR_698,Audi,Model_A,2017,7304,Electric,Manual,4,100,33659.6
CAR_699,Toyota,Model_T,2024,20198,Petrol,Automatic,10,100,18790.2
CAR_700,Honda,Model_H,2015,94112,Diesel,Manual,6,100,5000.0
CAR_701,Honda,Model_H,2021,42902,Petrol,Manual,11,100,9416.8
CAR_702,Mercedes,Model_M,2020,77821,Hybrid,Automatic,12,100,32598.9
CAR_703,Mercedes,Model_M,2022,106359,Hybrid,Automatic,8,100,33458.1
CAR_704,BMW,Model_B,2010,109919,Hybrid,Automatic,7,100,12519.099999999999
CAR_705,Ford,Model_F,2019,16820,Electric,Automatic,8,100,9691.0
CAR_706,Toyota,Model_T,2020,109411,Diesel,Automatic,10,100,5000.0
CAR_707,Audi,Model_A,2015,123854,Petrol,Manual,5,100,18678.6
CAR_708,Mercedes,Model_M,2019,103667,Electric,Manual,3,100,28613.3
CAR_709,Mercedes,Model_M,2024,31649,Electric,Automatic,11,100,44993.1
CAR_710,BMW,Model_B,2018,47180,Electric,Automatic,2,100,33983.0
CAR_711,Honda,Model_H,2015,85210,Petrol,Automatic,6,100,5000.0
CAR_712,Audi,Model_A,2016,41032,Electric,Automatic,2,100,29337.8
CAR_713,Audi,Model_A,2011,129600,Diesel,Automatic,7,100,9888.0
CAR_714,BMW,Model_B,2013,65305,Petrol,Automatic,12,100,21749.5
CAR_715,BMW,Model_B,2017,101135,Hybrid,Automatic,8,100,27254.5
CAR_716,BMW,Model_B,2011,111902,Electric,Automatic,8,100,13739.8
CAR_717,Honda,Model_H,2016,20225,Electric,Manual,12,100,5000.0
CAR_718,Ford,Model_F,2022,137496,Electric,Automatic,1,100,5000.0
CAR_719,Ford,Model_F,2013,107698,Diesel,Manual,4,100,5000.0
CAR_720,Ford,Model_F,2019,11374,Electric,Manual,7,100,10513.6
CAR_721,Toyota,Model_T,2013,43506,Hybrid,Manual,1,100,5000.0
CAR_722,Toyota,Model_T,2011,100390,Hybrid,Automatic,6,100,5000.0
CAR_723,Audi,Model_A,2019,128504,Petrol,Manual,9,100,28272.6
CAR_724,BMW,Model_B,2024,34280,Electric,Automatic,4,100,47387.0
CAR_725,Honda,Model_H,2015,46153,Electric,Automatic,10,100,5000.0
CAR_726,Mercedes,Model_M,2020,24032,Petrol,Manual,12,100,40207.8
CAR_727,Honda,Model_H,2013,128590,Hybrid,Manual,8,100,5000.0
CAR_728,Tesla,Model_T,2023,64206,Hybrid,Automatic,10,100,41059.4
CAR_729,Mercedes,Model_M,2013,80412,Diesel,Automatic,2,100,21943.8
CAR_730,Audi,Model_A,2023,72912,Diesel,Manual,1,100,42692.8
CAR_731,Tesla,Model_T,2021,54013,Electric,Automatic,9,100,37477.7
CAR_732,Toyota,Model_T,2024,72197,Electric,Manual,5,100,11067.3
CAR_733,Tesla,Model_T,2022,145011,Petrol,Manual,4,100,32680.9
CAR_734,BMW,Model_B,2012,62612,Petrol,Automatic,9,100,21681.8
CAR_735,Toyota,Model_T,2012,133380,Diesel,Manual,10,100,5000.0
CAR_736,Mercedes,Model_M,2022,70846,Diesel,Manual,6,100,37218.4
CAR_737,Mercedes,Model_M,2023,13174,Diesel,Automatic,12,100,46252.6
CAR_738,Ford,Model_F,2019,40170,Diesel,Automatic,5,100,6680.0
CAR_739,Toyota,Model_T,2015,33310,Petrol,Manual,4,100,5000.0
CAR_740,Ford,Model_F,2021,100418,Electric,Automatic,6,100,5000.0
CAR_741,Toyota,Model_T,2021,82976,Hybrid,Manual,8,100,6878.4
CAR_742,Audi,Model_A,2017,36315,Electric,Automatic,4,100,31039.5
CAR_743,Audi,Model_A,2012,136320,Hybrid,Manual,5,100,13206.0
CAR_744,Mercedes,Model_M,2024,50515,Petrol,Manual,12,100,43990.5
CAR_745,Audi,Model_A,2015,74689,Electric,Manual,4,100,22813.1
CAR_746,Ford,Model_F,2011,70687,Electric,Manual,2,100,5000.0
CAR_747,Toyota,Model_T,2024,116880,Electric,Manual,4,100,9677.0
CAR_748,Tesla,Model_T,2023,24199,Hybrid,Automatic,4,100,47565.1
CAR_749,BMW,Model_B,2022,105339,Petrol,Manual,3,100,37353.1
CAR_750,Tesla,Model_T,2012,142161,Petrol,Automatic,10,100,13780.9
CAR_751,Honda,Model_H,2018,123546,Diesel,Manual,8,100,5000.0
CAR_752,BMW,Model_B,2014,127420,Hybrid,Manual,3,100,18063.0
CAR_753,Mercedes,Model_M,2010,96278,Electric,Manual,5,100,12166.199999999999
CAR_754,Mercedes,Model_M,2020,24999,Petrol,Manual,11,100,40054.1
CAR_755,Audi,Model_A,2017,132674,Diesel,Automatic,1,100,22361.6
CAR_756,Toyota,Model_T,2020,147470,Diesel,Automatic,2,100,5000.0
CAR_757,Honda,Model_H,2024,84244,Electric,Manual,8,100,13531.6
CAR_758,BMW,Model_B,2023,69268,Hybrid,Manual,10,100,40370.2
CAR_759,Honda,Model_H,2010,97651,Diesel,Manual,1,100,5000.0
CAR_760,BMW,Model_B,2017,29524,Electric,Automatic,10,100,34306.6
CAR_761,Ford,Model_F,2014,16896,Petrol,Manual,3,100,5000.0
CAR_762,Audi,Model_A,2020,103751,Electric,Automatic,2,100,31415.9
CAR_763,BMW,Model_B,2012,65353,Electric,Manual,6,100,20114.7
CAR_764,Toyota,Model_T,2013,110943,Petrol,Manual,5,100,5000.0
CAR_765,Audi,Model_A,2018,118208,Electric,Manual,10,100,27576.199999999997
CAR_766,Tesla,Model_T,2021,14328,Electric,Manual,11,100,42294.2
CAR_767,Honda,Model_H,2015,100451,Petrol,Automatic,8,100,5000.0
CAR_768,Audi,Model_A,2016,32213,Diesel,Manual,11,100,32042.7
CAR_769,Ford,Model_F,2014,56698,Petrol,Automatic,10,100,5000.0
CAR_770,Audi,Model_A,2023,62016,Diesel,Automatic,10,100,40718.4
CAR_771,Toyota,Model_T,2011,109686,Electric,Automatic,1,100,5000.0
CAR_772,Audi,Model_A,2014,94718,Hybrid,Automatic,11,100,20518.199999999997
CAR_773,Honda,Model_H,2023,113915,Hybrid,Automatic,8,100,8478.5
CAR_774,Audi,Model_A,2014,112111,Hybrid,Automatic,12,100,19817.9
CAR_775,Tesla,Model_T,2012,62130,Diesel,Automatic,11,100,18744.0
CAR_776,Ford,Model_F,2017,102716,Diesel,Manual,7,100,5000.0
CAR_777,Toyota,Model_T,2010,114825,Diesel,Manual,12,100,5000.0
CAR_778,Toyota,Model_T,2011,49322,Petrol,Manual,10,100,5000.0
CAR_779,Tesla,Model_T,2024,7783,Hybrid,Automatic,3,100,48178.7
CAR_780,Ford,Model_F,2017,97724,Hybrid,Manual,10,100,5000.0
CAR_781,BMW,Model_B,2022,77999,Petrol,Manual,4,100,37434.1
CAR_782,Honda,Model_H,2019,144045,Electric,Manual,12,100,5000.0
CAR_783,Audi,Model_A,2014,51479,Diesel,Automatic,2,100,26089.1
CAR_784,BMW,Model_B,2013,71826,Diesel,Automatic,9,100,21976.4
CAR_785,BMW,Model_B,2014,44382,Electric,Manual,11,100,24531.8
CAR_786,Mercedes,Model_M,2020,110729,Electric,Automatic,4,100,30983.1
CAR_787,Honda,Model_H,2022,122762,Hybrid,Manual,3,100,5000.0
CAR_788,Audi,Model_A,2014,148019,Petrol,Manual,3,100,17184.1
CAR_789,Mercedes,Model_M,2024,87738,Electric,Manual,4,100,39943.2
CAR_790,Audi,Model_A,2017,43916,Hybrid,Manual,8,100,31236.4
CAR_791,Honda,Model_H,2010,73911,Petrol,Automatic,11,100,5000.0
CAR_792,Audi,Model_A,2017,115962,Diesel,Manual,8,100,23011.8
CAR_793,Mercedes,Model_M,2018,125726,Hybrid,Manual,10,100,27307.4
CAR_794,Mercedes,Model_M,2016,72585,Petrol,Manual,5,100,26416.5
CAR_795,Audi,Model_A,2018,136334,Hybrid,Manual,9,100,25197.6
CAR_796,Honda,Model_H,2010,108134,Petrol,Automatic,6,100,5000.0
CAR_797,Tesla,Model_T,2022,75465,Electric,Automatic,2,100,36471.5
CAR_798,Audi,Model_A,2012,83489,Petrol,Automatic,4,100,17956.1
CAR_799,BMW,Model_B,2020,99687,Diesel,Manual,4,100,31745.3
CAR_800,Mercedes,Model_M,2015,116007,Hybrid,Automatic,9,100,19673.3
CAR_801,Tesla,Model_T,2017,145091,Diesel,Automatic,10,100,21352.9
CAR_802,Audi,Model_A,2020,140510,Hybrid,Manual,3,100,26898.0
CAR_803,Ford,Model_F,2012,147959,Electric,Automatic,6,100,5000.0
CAR_804,Mercedes,Model_M,2019,141795,Electric,Manual,6,100,25366.5
CAR_805,Audi,Model_A,2010,111856,Petrol,Automatic,5,100,10979.4
CAR_806,Honda,Model_H,2022,114876,Petrol,Automatic,4,100,5000.0
CAR_807,Ford,Model_F,2017,75290,Petrol,Automatic,9,100,5000.0
CAR_808,Toyota,Model_T,2012,67677,Electric,Manual,5,100,5000.0
CAR_809,Honda,Model_H,2017,21860,Electric,Manual,10,100,5444.0
CAR_810,Ford,Model_F,2015,37685,Diesel,Automatic,11,100,5000.0
CAR_811,Mercedes,Model_M,2011,47217,Petrol,Automatic,2,100,19623.3
CAR_812,Ford,Model_F,2011,57881,Hybrid,Manual,9,100,5000.0
CAR_813,Audi,Model_A,2015,25860,Petrol,Automatic,11,100,28297.0
CAR_814,Mercedes,Model_M,2020,60257,Diesel,Manual,8,100,34057.3
CAR_815,Audi,Model_A,2017,81568,Diesel,Manual,5,100,28860.2
CAR_816,Tesla,Model_T,2015,24338,Hybrid,Manual,7,100,29813.2
CAR_817,Ford,Model_F,2024,18923,Diesel,Automatic,12,100,17495.7
CAR_818,Mercedes,Model_M,2024,99085,Electric,Manual,11,100,38662.5
CAR_819,Toyota,Model_T,2011,111486,Petrol,Automatic,1,100,5000.0
CAR_820,Ford,Model_F,2012,100225,Hybrid,Automatic,8,100,5000.0
CAR_821,Audi,Model_A,2013,71976,Electric,Manual,6,100,19001.4
CAR_822,Mercedes,Model_M,2016,61652,Hybrid,Manual,2,100,28482.8
CAR_823,Honda,Model_H,2022,110629,Hybrid,Manual,7,100,6579.0999999999985
CAR_824,Ford,Model_F,2019,130699,Hybrid,Manual,9,100,5000.0
CAR_825,Mercedes,Model_M,2012,123386,Diesel,Manual,5,100,14247.4
CAR_826,Mercedes,Model_M,2012,92491,Hybrid,Manual,3,100,15983.900000000001
CAR_827,BMW,Model_B,2014,9974,Petrol,Automatic,2,100,27931.6
CAR_828,Honda,Model_H,2012,85552,Electric,Automatic,2,100,5000.0
CAR_829,BMW,Model_B,2013,77354,Electric,Manual,6,100,21393.6
CAR_830,Tesla,Model_T,2019,77969,Petrol,Manual,11,100,30986.1
CAR_831,Audi,Model_A,2020,139004,Hybrid,Manual,7,100,26923.6
CAR_832,Tesla,Model_T,2012,38660,Petrol,Manual,2,100,23159.0
CAR_833,Mercedes,Model_M,2024,133781,Hybrid,Manual,5,100,36233.9
CAR_834,Audi,Model_A,2023,82182,Electric,Automatic,12,100,39273.8
CAR_835,Toyota,Model_T,2011,17862,Electric,Manual,6,100,5000.0
CAR_836,BMW,Model_B,2023,126899,Petrol,Manual,9,100,35397.1
CAR_837,Ford,Model_F,2024,36021,Diesel,Automatic,6,100,16378.900000000001
CAR_838,Tesla,Model_T,2014,136953,Hybrid,Automatic,12,100,15043.699999999999
CAR_839,Toyota,Model_T,2015,121509,Petrol,Manual,4,100,5000.0
CAR_840,Audi,Model_A,2017,39559,Electric,Manual,5,100,33025.1
CAR_841,BMW,Model_B,2016,119607,Hybrid,Manual,7,100,20863.3
CAR_842,Mercedes,Model_M,2018,39805,Hybrid,Manual,6,100,35122.5
CAR_843,Mercedes,Model_M,2011,17925,Electric,Manual,5,100,23970.5
CAR_844,Honda,Model_H,2022,103140,Petrol,Manual,12,100,7281.0
CAR_845,Toyota,Model_T,2021,28194,Petrol,Manual,3,100,9518.6
CAR_846,Mercedes,Model_M,2015,22103,Electric,Manual,4,100,27898.7
CAR_847,BMW,Model_B,2015,70118,Electric,Manual,9,100,23254.2
CAR_848,BMW,Model_B,2013,85778,Hybrid,Automatic,11,100,17842.199999999997
CAR_849,BMW,Model_B,2024,94366,Petrol,Manual,6,100,41602.4
CAR_850,BMW,Model_B,2021,37223,Electric,Manual,12,100,42250.7
CAR_851,Tesla,Model_T,2012,74328,Electric,Manual,10,100,20058.2
CAR_852,Tesla,Model_T,2021,79602,Petrol,Manual,9,100,36940.8
CAR_853,Mercedes,Model_M,2015,96225,Hybrid,Manual,8,100,23124.5
CAR_854,Audi,Model_A,2016,134836,Hybrid,Manual,4,100,19008.4
CAR_855,Honda,Model_H,2010,25648,Hybrid,Manual,2,100,5000.0
CAR_856,Toyota,Model_T,2022,44174,Electric,Automatic,9,100,13129.599999999999
CAR_857,Audi,Model_A,2018,84906,Petrol,Automatic,10,100,30717.4
CAR_858,Audi,Model_A,2023,27990,Electric,Manual,10,100,44600.0
CAR_859,Honda,Model_H,2023,37548,Petrol,Manual,10,100,14291.2
CAR_860,Toyota,Model_T,2014,95911,Electric,Automatic,9,100,5000.0
CAR_861,Tesla,Model_T,2023,36290,Electric,Manual,9,100,45340.0
CAR_862,Mercedes,Model_M,2022,56033,Diesel,Manual,3,100,39412.7
CAR_863,Audi,Model_A,2016,41153,Petrol,Manual,3,100,29396.7
CAR_864,Mercedes,Model_M,2013,71598,Electric,Manual,10,100,20017.2
CAR_865,Tesla,Model_T,2019,67683,Diesel,Automatic,11,100,34919.7
CAR_866,Honda,Model_H,2019,65620,Electric,Automatic,6,100,5000.0
CAR_867,Tesla,Model_T,2018,6002,Petrol,Manual,10,100,37336.8
CAR_868,Audi,Model_A,2021,33495,Electric,Automatic,3,100,39558.5
CAR_869,Tesla,Model_T,2014,41188,Hybrid,Automatic,7,100,24967.2
CAR_870,Audi,Model_A,2010,59195,Electric,Automatic,5,100,16009.5
CAR_871,Toyota,Model_T,2015,14396,Hybrid,Automatic,5,100,5000.0
CAR_872,Mercedes,Model_M,2019,11549,Hybrid,Manual,11,100,39658.1
CAR_873,Mercedes,Model_M,2018,104395,Diesel,Manual,8,100,29473.5
CAR_874,Tesla,Model_T,2012,34460,Hybrid,Manual,12,100,22617.0
CAR_875,Ford,Model_F,2022,19517,Hybrid,Manual,1,100,14874.3
CAR_876,Ford,Model_F,2011,111811,Petrol,Manual,11,100,5000.0
CAR_877,Honda,Model_H,2013,110700,Petrol,Manual,3,100,5000.0
CAR_878,Tesla,Model_T,2015,118326,Electric,Manual,6,100,18682.4
CAR_879,BMW,Model_B,2020,124062,Petrol,Automatic,10,100,29068.8
CAR_880,Audi,Model_A,2022,83652,Electric,Manual,2,100,37198.8
CAR_881,Honda,Model_H,2021,34446,Hybrid,Automatic,9,100,8616.4
CAR_882,Ford,Model_F,2022,23542,Hybrid,Manual,6,100,13337.8
CAR_883,BMW,Model_B,2019,77345,Diesel,Automatic,3,100,32256.5
CAR_884,Mercedes,Model_M,2019,112451,Diesel,Automatic,10,100,29498.9
CAR_885,Honda,Model_H,2024,124081,Petrol,Manual,8,100,8458.9
CAR_886,Audi,Model_A,2019,23714,Electric,Manual,6,100,38719.6
CAR_887,Audi,Model_A,2024,144708,Petrol,Automatic,7,100,36654.2
CAR_888,BMW,Model_B,2012,77568,Electric,Automatic,7,100,17081.2
CAR_889,Tesla,Model_T,2023,107557,Hybrid,Manual,6,100,37926.3
CAR_890,Tesla,Model_T,2013,113547,Hybrid,Manual,3,100,15107.3
CAR_891,Audi,Model_A,2012,24244,Diesel,Automatic,3,100,22426.6
CAR_892,Ford,Model_F,2014,129588,Electric,Manual,11,100,5000.0
CAR_893,Ford,Model_F,2017,115062,Diesel,Manual,10,100,5000.0
CAR_894,Audi,Model_A,2015,117679,Hybrid,Manual,5,100,20746.1
CAR_895,Ford,Model_F,2018,30743,Diesel,Automatic,10,100,5000.0
CAR_896,Mercedes,Model_M,2019,93081,Electric,Automatic,5,100,29190.9
CAR_897,Tesla,Model_T,2019,76682,Hybrid,Manual,10,100,31356.8
CAR_898,Honda,Model_H,2022,65943,Petrol,Manual,3,100,9636.7
CAR_899,Toyota,Model_T,2012,23637,Petrol,Manual,9,100,5000.0
CAR_900,Tesla,Model_T,2024,76152,Electric,Manual,7,100,42611.8
CAR_901,BMW,Model_B,2015,148815,Hybrid,Manual,12,100,15642.5
CAR_902,Ford,Model_F,2012,71805,Diesel,Automatic,3,100,5000.0
CAR_903,BMW,Model_B,2010,62485,Petrol,Manual,2,100,17622.5
CAR_904,Audi,Model_A,2023,60213,Petrol,Automatic,6,100,41272.7
CAR_905,Audi,Model_A,2017,60206,Diesel,Automatic,1,100,28431.4
CAR_906,Mercedes,Model_M,2023,17271,Petrol,Manual,9,100,44603.9
CAR_907,Audi,Model_A,2022,56368,Diesel,Automatic,10,100,41130.2
CAR_908,Audi,Model_A,2010,29940,Electric,Manual,6,100,18368.0
CAR_909,Ford,Model_F,2018,56297,Petrol,Manual,2,100,5000.0
CAR_910,Audi,Model_A,2015,31676,Diesel,Manual,2,100,28299.4
CAR_911,Tesla,Model_T,2018,141708,Hybrid,Automatic,5,100,22016.199999999997
CAR_912,BMW,Model_B,2011,51204,Diesel,Automatic,9,100,19782.6
CAR_913,Tesla,Model_T,2019,58119,Hybrid,Manual,2,100,35584.1
CAR_914,BMW,Model_B,2012,30388,Electric,Automatic,11,100,24869.2
CAR_915,Mercedes,Model_M,2010,30590,Petrol,Automatic,11,100,19012.0
CAR_916,Toyota,Model_T,2015,143623,Petrol,Manual,8,100,5000.0
CAR_917,Honda,Model_H,2011,71002,Diesel,Automatic,4,100,5000.0
CAR_918,Ford,Model_F,2015,130667,Diesel,Manual,5,100,5000.0
CAR_919,Honda,Model_H,2013,121443,Petrol,Automatic,10,100,5000.0
CAR_920,Ford,Model_F,2016,93497,Diesel,Automatic,8,100,5000.0
CAR_921,Toyota,Model_T,2021,148504,Petrol,Manual,8,100,5000.0
CAR_922,BMW,Model_B,2019,49641,Diesel,Automatic,10,100,35696.9
CAR_923,Honda,Model_H,2013,134720,Petrol,Automatic,3,100,5000.0
CAR_924,Toyota,Model_T,2024,75601,Diesel,Manual,1,100,13814.9
CAR_925,Audi,Model_A,2020,13327,Electric,Manual,5,100,39859.3
CAR_926,Ford,Model_F,2010,68899,Electric,Manual,6,100,5000.0
CAR_927,Mercedes,Model_M,2019,107418,Diesel,Manual,11,100,27749.199999999997
CAR_928,BMW,Model_B,2017,82048,Electric,Automatic,3,100,28295.199999999997
CAR_929,Audi,Model_A,2023,48163,Electric,Manual,11,100,42959.7
CAR_930,Toyota,Model_T,2021,60913,Hybrid,Automatic,2,100,6976.7
CAR_931,Honda,Model_H,2023,83108,Hybrid,Automatic,12,100,9597.199999999999
CAR_932,Ford,Model_F,2016,111512,Hybrid,Manual,5,100,5000.0
CAR_933,Tesla,Model_T,2020,148286,Diesel,Manual,10,100,28203.4
CAR_934,Audi,Model_A,2020,71803,Petrol,Automatic,4,100,35800.7
CAR_935,BMW,Model_B,2017,56265,Electric,Automatic,12,100,30415.5
CAR_936,Mercedes,Model_M,2013,32723,Diesel,Automatic,5,100,23493.7
CAR_937,Audi,Model_A,2024,104445,Petrol,Manual,2,100,37988.5
CAR_938,Honda,Model_H,2024,41204,Petrol,Manual,6,100,14455.599999999999
CAR_939,Ford,Model_F,2016,110878,Petrol,Manual,11,100,5000.0
CAR_940,Honda,Model_H,2018,16454,Petrol,Automatic,6,100,5127.6
CAR_941,Tesla,Model_T,2012,68780,Electric,Manual,7,100,20593.0
CAR_942,Toyota,Model_T,2014,52344,Hybrid,Manual,2,100,5000.0
CAR_943,Tesla,Model_T,2018,89687,Electric,Automatic,12,100,30823.3
CAR_944,Mercedes,Model_M,2015,114815,Petrol,Automatic,3,100,20098.5
CAR_945,Toyota,Model_T,2011,11176,Diesel,Manual,7,100,5000.0
CAR_946,Mercedes,Model_M,2011,80354,Diesel,Automatic,9,100,16500.6
CAR_947,Tesla,Model_T,2023,73657,Hybrid,Manual,2,100,40304.3
CAR_948,Mercedes,Model_M,2019,86377,Diesel,Automatic,5,100,30653.3
CAR_949,Audi,Model_A,2017,89378,Electric,Automatic,12,100,27110.199999999997
CAR_950,Mercedes,Model_M,2023,119951,Petrol,Manual,4,100,34274.9
CAR_951,BMW,Model_B,2011,61369,Petrol,Automatic,12,100,15929.099999999999
CAR_952,Honda,Model_H,2020,69756,Electric,Manual,6,100,5000.0
CAR_953,Audi,Model_A,2024,56200,Diesel,Automatic,11,100,45345.0
CAR_954,BMW,Model_B,2010,129416,Electric,Manual,3,100,9593.4
CAR_955,Honda,Model_H,2017,146267,Electric,Manual,4,100,5000.0
CAR_956,BMW,Model_B,2017,116857,Diesel,Automatic,1,100,23676.3
CAR_957,Audi,Model_A,2020,81680,Petrol,Automatic,8,100,32139.0
CAR_958,BMW,Model_B,2010,73679,Petrol,Manual,7,100,15782.099999999999
CAR_959,Ford,Model_F,2019,23874,Hybrid,Manual,12,100,7661.6
CAR_960,Audi,Model_A,2010,25028,Petrol,Manual,8,100,19361.2
CAR_961,Audi,Model_A,2013,94425,Diesel,Manual,11,100,19878.5
CAR_962,Toyota,Model_T,2014,118338,Hybrid,Manual,4,100,5000.0
CAR_963,BMW,Model_B,2016,98824,Hybrid,Manual,11,100,24801.6
CAR_964,Tesla,Model_T,2024,11002,Diesel,Manual,9,100,49631.8
CAR_965,BMW,Model_B,2011,30863,Hybrid,Automatic,4,100,20011.7
CAR_966,Toyota,Model_T,2022,125334,Diesel,Automatic,6,100,5000.0
CAR_967,Mercedes,Model_M,2017,106375,Diesel,Automatic,8,100,24732.5
CAR_968,BMW,Model_B,2020,79446,Electric,Automatic,7,100,32411.4
CAR_969,Audi,Model_A,2010,84227,Petrol,Automatic,4,100,11639.3
CAR_970,Tesla,Model_T,2020,131779,Diesel,Automatic,5,100,28183.1
CAR_971,Toyota,Model_T,2014,69156,Hybrid,Automatic,4,100,5000.0
CAR_972,Ford,Model_F,2012,11790,Petrol,Automatic,7,100,5000.0
CAR_973,Audi,Model_A,2023,68800,Hybrid,Manual,7,100,41365.0
CAR_974,Tesla,Model_T,2021,75300,Electric,Manual,6,100,35206.0
CAR_975,BMW,Model_B,2020,143174,Hybrid,Automatic,12,100,28127.6
CAR_976,Toyota,Model_T,2014,102020,Electric,Manual,5,100,5000.0
CAR_977,Honda,Model_H,2010,147655,Hybrid,Automatic,7,100,5000.0
CAR_978,Tesla,Model_T,2019,110798,Petrol,Automatic,6,100,30889.199999999997
CAR_979,Tesla,Model_T,2012,133804,Diesel,Manual,11,100,13763.599999999999
CAR_980,Toyota,Model_T,2012,141629,Hybrid,Automatic,12,100,5000.0
CAR_981,Audi,Model_A,2011,146617,Diesel,Automatic,6,100,9216.3
CAR_982,Ford,Model_F,2013,67505,Hybrid,Manual,7,100,5000.0
CAR_983,Honda,Model_H,2015,74430,Diesel,Automatic,7,100,5000.0
CAR_984,Mercedes,Model_M,2021,130101,Petrol,Manual,3,100,29479.9
CAR_985,Mercedes,Model_M,2016,56303,Diesel,Automatic,1,100,30068.7
CAR_986,Audi,Model_A,2018,141473,Petrol,Manual,4,100,23405.699999999997
CAR_987,Ford,Model_F,2011,41889,Diesel,Automatic,9,100,5000.0
CAR_988,BMW,Model_B,2020,47104,Hybrid,Automatic,5,100,37494.6
CAR_989,Honda,Model_H,2018,81462,Diesel,Automatic,7,100,5000.0
CAR_990,Audi,Model_A,2010,94738,Petrol,Automatic,10,100,11582.199999999999
CAR_991,BMW,Model_B,2022,77559,Petrol,Automatic,7,100,36797.1
CAR_992,Toyota,Model_T,2016,143546,Petrol,Manual,7,100,5000.0
CAR_993,BMW,Model_B,2018,133235,Diesel,Manual,9,100,22945.5
CAR_994,Audi,Model_A,2020,68993,Hybrid,Manual,11,100,35338.7
CAR_995,Tesla,Model_T,2015,80182,Electric,Manual,5,100,25268.8
CAR_996,Mercedes,Model_M,2013,6612,Hybrid,Automatic,9,100,25976.8
CAR_997,Mercedes,Model_M,2011,29429,Hybrid,Automatic,5,100,21048.1
CAR_998,Tesla,Model_T,2018,20066,Hybrid,Manual,10,100,36962.4
CAR_999,Honda,Model_H,2010,126225,Diesel,Automatic,10,100,5000.0
